record_id,title,authors,year,doi,abstract,venue,url,source_db,golden_set
283,Wrongdoing Monitor: A Graph-Based Behavioral Anomaly Detection in Cyber Security,Cheng Wang; Hangyu Zhu,2022,10.1109/tifs.2022.3191493,"The so-calledbehavioral anomaly detection(BAD) is expected to solve effectively a variety of security issues by detecting the deviances from normal behavioral patterns of protected agents. We propose a new graph-based behavioral modeling paradigm for BAD problem, namedbehavioral identification graph(BIG), which has distinct advantages over existing methods by mining deeply theproperty-level(as an enhancement to theevent-level) associations in behavioral data. Under BIG, the behavioral properties and their co-occurrence associations in behavioral data are modeled as the entities and relationships of graph, respectively; furthermore, behavioral properties and events are both vectorized by a devised event-property composite model, and the behavioral patterns of agents are finally represented as a multidimensional spatial distribution of behavioral properties. Consequently, for a behavior, the intensity of its behavioral anomaly can be transformed into the spatial decentrality of its behavioral agent and properties which contain both fine-grained information between behavioral properties and coarse-grained information between behavioral events. To the best of our knowledge, this is the first work to improve behavioral modeling for anomaly detection by integratinginter(event-level) andintra(property-level) associations of behaviors into a unified graph and space. Our method is validated by four representative security issues, i.e.,fraud detectionin online payment services (by transaction behaviors),intrusion detectionin network communication services (by traffic behaviors),insider threat detectionin organizational information systems (by system behaviors), andcompromise detectionin social networking services (by trajectory behaviors).",IEEE Transactions on Information Forensics and Security,https://openalex.org/W4285612255,openalex,false
284,Grey-Box Adversarial Attack on Communication in Communicative Multi-Agent Reinforcement Learning,Xiao Ma; Wu-Jun Li,2025,10.1109/tifs.2025.3560203,"Effective communication is a necessary condition for intelligent agents to collaborate in multi-agent environments. Although increasing attention has been paid to communicative multi-agent reinforcement learning (CMARL), the vulnerability of the communication mechanism in CMARL has not been well investigated, especially when there exist malicious agents that send adversarial communication messages to other regular agents. Existing works about adversarial communication in CMARL focus on black-box attacks where the attacker cannot access any model within the multi-agent system (MAS). However, grey-box attacks are a type of more practical attack, where the attacker has access to the models of its controlled agents. To the best of our knowledge, no research has been conducted to investigate grey-box attacks on communication in CMARL. In this paper, we propose the first grey-box attack method on communication in CMARL, which is called victim-simulation based adversarial attack (VSAA). At each timestep, the attacker simulates a victim attacked by other regular agents’ communication messages and generates adversarial perturbations on its received communication messages. The attacker then sends the aggregation of these perturbations to the regular agents through communication messages, which will induce non-optimal actions of the regular agents and subsequently degrade the performance of the MAS. Experimental results on multiple tasks show that VSAA can effectively degrade the performance of the MAS. The findings in this paper will make researchers aware of the grey-box attack in CMARL.",IEEE Transactions on Information Forensics and Security,https://ieeexplore.ieee.org/document/10963687/,ieee,false
285,Protecting an Autonomous Delivery Agent Against a Vision-Guided Adversary: Algorithms and Experimental Results,Bhaskar Vundurthy; K. Sridharan,2020,10.1109/tii.2019.2958818,"Safety considerations call for deployment of autonomous ground vehicles in defense and high risk zones for transport of goods from one point to another. Such vehicles face the threat of an intelligent autonomous adversary that may disrupt the transfer of material. This article investigates the challenges involved in autonomous protection of a delivery agent, via a land-based rescue agent, before interception of the delivery agent by the adversary occurs. In particular, we study how effectively an adversary equipped with a vision sensor can be handled by an autonomous rescue agent operating without vision support and relying only on wireless communication with the delivery agent. Taking capabilities and weights of the three vehicles into account, the delivery agent is assumed to be the slowest while the adversary operates at the highest speed among the three vehicles. A geometric framework based on Apollonius circles is proposed to analyze the interaction between the delivery and rescue agents. The adversary's speed and its moves (based on the direction of the delivery agent) are taken into account, along with the Apollonius circles for the rescue-delivery agent pair, to determine the possibility of capture. Regions in the plane where the delivery and rescue agents can meet, prior to a capture by the adversary, are obtained to compute safe regions for the delivery agent. Algorithms adopted by the delivery agent, rescue agent, and the adversary are described. We, then, explore the challenges in rescue of multiple delivery agents from a vision-guided adversary by introducing additional rescue agents. In particular, we study protection of $k$ delivery agents (from an adversary) via $k$ rescue agents. Algorithms to compute 1) multiple meeting points, one each for a delivery agent-rescue agent pair and 2) the strategy of the adversary to capture any one of the $k$ delivery agents are presented. Experiments with multiple agents show that the delivery and rescue agents can execute their strategies using simply low-end microcontrollers without external memory.",IEEE Transactions on Industrial Informatics,https://ieeexplore.ieee.org/document/8930280/,ieee,false
286,Joint Secure Offloading and Resource Allocation for Vehicular Edge Computing Network: A Multi-Agent Deep Reinforcement Learning Approach,Ying Ju; Yuchao Chen; Zhiwei Cao; Lei Liu; Qingqi Pei; Ming Xiao; Kaoru Ota; Mianxiong Dong; Victor C. M. Leung,2023,10.1109/tits.2023.3242997,"The mobile edge computing (MEC) technology can simultaneously provide high-speed computing services for multiple vehicular users (VUs) in vehicular edge computing (VEC) networks. Nevertheless, due to the open feature of the wireless offloading channels and the high mobility of the vehicles, the security and stability of the offloading process would be seriously degraded. In this paper, by utilizing the physical layer security (PLS) technique and spectrum sharing architecture, we propose a deep reinforcement learning based joint secure offloading and resource allocation (SORA) scheme to improve the secrecy performance and resource efficiency of the multi-user VEC networks, where the VU offloading links share the frequency spectrum preoccupied with the vehicle-to-vehicle (V2V) communication links. We use Wyner’s wiretap coding scheme to obtain the achievable secrecy rate and guarantee that confidential information cannot be decoded by multiple mobile eavesdroppers. We aim at minimizing the system processing delay while securing the wireless offloading process, by jointly optimizing the transmit power, the frequency spectrum selection and the computation resource allocation. We formulate the optimization problem as a multi-agent collaborative optimal decision problem and solve it with a double deep Q-learning algorithm. Besides, we set a punishment mechanism for the rate degradation to guarantee the communication quality of each V2V link. Simulation results demonstrate that multiple VU agents adopting the SORA scheme can rapidly adapt to the highly dynamic VEC networks and cooperate to improve the system delay performance while increasing the secrecy probability.",IEEE Transactions on Intelligent Transportation Systems,https://openalex.org/W4319878926,openalex,false
287,MASK: Multi-Agent Collaboration for Optimizing Adversarial Attacks on Multi-Agent Systems,Zhiyin Yu; Bo Zhang; Chong Chen; Zhonghai Wu; Xiao Luo,2026,10.1109/tkde.2026.3735040,"This paper investigates the problem of adversarial attacks on multi-agent systems, which aims to manipulate their decision-making process. Previous works typically employ a single adversary or a Best-of-N strategy to generate reference arguments, which persuades group agents and thus steers the system towards a false conclusion. However, their performance is still far from satisfactory due to limited knowledge, as well as a lack of iterative evaluation and feedback. To address these limitations, this paper introduces a new perspective by leveraging agent systems to enhance adversarial attacks and then proposes a new approach named Multi-Agent Collaboration for Optimizing Adversarial Attacks (MASK). The core of MASK is to utilize three collaborative LLM agents to generate reference arguments for the adversary. Specifically, we first design multiple argument agents that automatically generate diverse candidate reference arguments through multi-round discussions. Subsequently, these candidate sets are aggregated by a summarization agent from various perspectives into a cohesive argument. We also introduce an evaluation agent to assess the validity of the summarized argument and provide feedback for regeneration. The three types of agents are integrated into a closed-loop collaborative framework to enable effective adversarial attacks on multi-agent systems. Experimental results on a range of benchmark datasets demonstrate that MASK outperforms current state-of-the-art methods.",IEEE Transactions on Knowledge and Data Engineering,https://ieeexplore.ieee.org/document/11694366/,ieee,false
288,Multi-Agent Coordinated Close-in Jamming for Disabling a Rogue Drone,Panayiota Valianti; Savvas Papaioannou; Panayiotis Kolios; Georgios Ellinas,2021,10.1109/tmc.2021.3062225,"Drones, including remotely piloted aircraft or unmanned aerial vehicles, have become extremely appealing over the recent years, with a multitude of applications and usages. However, they can potentially present major threats for security and public safety, especially when they fly across critical infrastructures and public spaces. This work investigates a novel counter-drone solution by proposing a multi-agent framework in which a team of pursuer drones cooperate in order to track and jam a rogue drone. Within the proposed framework, a joint mobility and power control solution is developed to optimize the respective decisions of each cooperating agent in order to best track and intercept the moving rogue drone. Both centralized and distributed variants of the joint optimization problem are developed and extensive simulations are conducted to evaluate the performance of the problem variants and to demonstrate the effectiveness of the proposed solution.",IEEE Transactions on Mobile Computing,https://openalex.org/W3134504405,openalex,false
289,Consortium Blockchain-Based Spectrum Trading for Network Slicing in 5G RAN: A Multi-Agent Deep Reinforcement Learning Approach,Gordon Owusu Boateng; Guolin Sun; Daniel Ayepah-Mensah; Daniel Mawunyo Doe; Ruijie Ou; Guisong Liu,2022,10.1109/tmc.2022.3190449,"Network slicing (NS) is envisioned as an emerging paradigm for accommodating different virtual networks on a common physical infrastructure. Considering the integration of blockchain and NS, a secure decentralized spectrum trading platform can be established for autonomous radio access network (RAN) slicing. Moreover, the realization of proper incentive mechanisms for fair spectrum trading is crucial for effective RAN slicing. This paper proposes a novel hierarchical framework for blockchain-empowered spectrum trading for NS in RAN. Specifically, we deploy a consortium blockchain platform for spectrum trading among spectrum providers and buyers for slice creation, and autonomous slice adjustment. For slice creation, the spectrum providers are infrastructure providers (InPs) and buyers are mobile virtual network operators (MVNOs). Then, underloaded MVNOs with extra spectrum to spare, trade with overloaded MVNOs, for slice spectrum adjustment. For proper incentive maximization, we propose a three-stage Stackelberg game framework among InPs, seller MVNOs, and buyer MVNOs, for joint optimal pricing and demand prediction strategies. Then, a multi-agent deep reinforcement learning (MADRL) method is designed to achieve a Stackelberg equilibrium (SE). Security assessment and extensive simulation results confirm the security and efficacy of our proposed method in terms of players’ utility maximization and fairness, compared with other baselines.",IEEE Transactions on Mobile Computing,https://openalex.org/W4285819283,openalex,false
290,LMAgent: A Large-scale Multimodal Agents Society for Multi-user Simulation,Yijun Liu; Wu Liu; Xiaoyan Gu; Yong Rui; Xiaodong He; Yongdong Zhang,2026,10.1109/tmm.2026.3651078,"The believable simulation of multi-user behavior is crucial for understanding complex social systems. Recently, large language models (LLMs)-based AI agents have made signifi cant progress, enabling them to achieve human-like intelligence across various tasks. However, real human societies are often dynamic and complex, involving numerous individuals engaging in multimodal interactions. In this paper, taking e-commerce scenarios as an example, we present LMAgent, a very large scale and multimodal agents society based on multimodal LLMs. In LMAgent, besides freely chatting with friends, the agents can autonomously browse, purchase, and review products, even perform live streaming e-commerce. To simulate this complex system, we introduce a self-consistency prompting mechanism to augment agents' multimodal capabilities, resulting in significantly improved decision-making performance over the existing multi agent system. Moreover, we propose a fast memory mechanism combined with the small-world model to enhance system ef f iciency, which supports more than 10,000 agent simulations in a society. Experiments on agents' behavior show that these agents achieve comparable performance to humans in behavioral indicators. Furthermore, compared with the existing LLMs-based multi-agent system, more different and valuable phenomena are exhibited, such as herd behavior, which demonstrates the potential of LMAgent in credible large-scale social behavior simulations.",IEEE Transactions on Multimedia,https://ieeexplore.ieee.org/document/11329188/,ieee,false
291,Federated Multiagent Deep Reinforcement Learning Approach via Physics-Informed Reward for Multimicrogrid Energy Management,Yuanzheng Li; Shangyang He; Yang Li; Yang Shi; Zhigang Zeng,2023,10.1109/tnnls.2022.3232630,"The utilization of large-scale distributed renewable energy (RE) promotes the development of the multimicrogrid (MMG), which raises the need of developing an effective energy management method to minimize economic costs and keep self energy sufficiency. The multiagent deep reinforcement learning (MADRL) has been widely used for the energy management problem because of its real-time scheduling ability. However, its training requires massive energy operation data of microgrids (MGs), while gathering these data from different MGs would threaten their privacy and data security. Therefore, this article tackles this practical yet challenging issue by proposing a federated MADRL (F-MADRL) algorithm via the physics-informed reward. In this algorithm, the federated learning (FL) mechanism is introduced to train the F-MADRL algorithm, thus ensures the privacy and the security of data. In addition, a decentralized MMG model is built, and the energy of each participated MG is managed by an agent, which aims to minimize economic costs and keep self energy sufficiency according to the physics-informed reward. At first, MGs individually execute the self-training based on local energy operation data to train their local agent models. Then, these local models are periodically uploaded to a server and their parameters are aggregated to build a global agent, which will be broadcasted to MGs and replace their local agents. In this way, the experience of each MG agent can be shared and the energy operation data are not explicitly transmitted, thus protecting the privacy and ensuring data security. Finally, experiments are conducted on Oak Ridge National Laboratory distributed energy control communication laboratory MG (ORNL-MG) test system, and the comparisons are carried out to verify the effectiveness of introducing the FL mechanism and the outperformance of our proposed F-MADRL.",IEEE Transactions on Neural Networks and Learning Systems,https://openalex.org/W4313484354,openalex,false
292,Fuzzy Observer-Based Consensus Tracking Control for Fractional-Order Multi-Agent Systems Under Cyber-Attacks and Its Application to Electronic Circuits,G. Narayanan; M. Syed Ali; Quanxin Zhu; Bandana Priya; Ganesh Kumar Thakur,2022,10.1109/tnse.2022.3217618,"Consensus control of multi-agent systems (MASs) has applications in various domains. As MASs work in networked environments, their security control becomes critically desirable in response to cyber-attacks. In this paper, the observer-based consensus tracking control problem is investigated for a class of Takagi-Sugeno fuzzy fractional-order multi-agent systems (FOMASs) under cyber-attacks. The malicious cyber attacks can impact the security of topologies of the communication networks of both controllers and observers. To estimate unmeasurable system states, a fuzzy observer is built. It is found that the topology of contact for observer states may be different from that of the feedback signals. A novel mathematical model for T-S fuzzy FOMASs with cyber-attacks is proposed. By using algebraic graph theory, Lyapunov functional, and fractional calculus theory, a distributed feed-back controller is developed for each agent, which guarantee the secure performance of tracking consensus error and observer error. Finally, two numerical examples demonstrate the effectiveness of the suggested control scheme, and the controller design for electronic network circuits shows the applicability of the proposed theoretical results. Simulations results for different differential-orders and coupling strength scenarios are given.",IEEE Transactions on Network Science and Engineering,https://openalex.org/W4312836399,openalex,false
293,A Privacy-Preserving Scheme Based on Attribute and Homomorphic Encryption for Trustworthy Multi-Agent Data Management in Intelligence Edge Networking,Fu Zhang; Xueyi Xia; Zhaofeng Ma; Zhiquan Liu; Xiubo Chen,2026,10.1109/tnse.2026.3725470,"With the deep integration of AI-native edge intelligence and 6G networks, distributed multi-agent systems composed of autonomous agents such as digital twins, autonomous vehicles, and the industrial Internet of Things are becoming the critical infrastructure for achieving “Synesthesia of Machines” of multi-source heterogeneous data. These agents need to collaboratively integrate multi-source heterogeneous data in resource-constrained edge environments to perform real-time perception, reasoning and decision-making. However, the distributed and dynamic nature of multi-agents systems significantly expands the attack surface, exposing severe security and privacy challenges. Although blockchain technology provides anti-tampering and traceability, its openness and transparency also introduce privacy risks. We propose a trustworthy data management framework for multi-agent systems, which uses ciphertext-policy attribute-based encryption (CP-ABE) with proxy re-encryption (PRE) to build a flexible access control mechanism, enabling secure data sharing among agents while preventing sensitive information exposure. We further employ Paillier homomorphic encryption to enable verifiable data computations in the ciphertext domain, ensuring that data remains usable yet invisible, and providing cryptographic assurance for trusted collaboration among agents. In addition, the combination of IPFS and blockchain technology is used to alleviate the storage burden brought by a large amount of data. Meanwhile, an access whitelist is established to mitigate the extra resource expenditure resulting from recurrent authentication. The experimental results confirm that our approach not only fulfills the low-energy and low-latency demands of edge intelligence scenario but also provides formal guarantees for privacy and verifiability in distributed multi-agent networks.",IEEE Transactions on Network Science and Engineering,https://ieeexplore.ieee.org/document/11658957/,ieee,false
294,Multi-Agent Based Autonomic Network Management Architecture,Sisay Tadesse Arzo; Riccardo Bassoli; Fabrizio Granelli; Frank H. P. Fitzek,2021,10.1109/tnsm.2021.3059752,"The advent of network softwarization is enabling multiple innovative solutions through software-defined networking (SDN) and network function virtualization (NFV). Specifically, network softwarization paves the way for autonomic and intelligent networking, which has gained popularity in the research community. Along with the arrival of 5G and beyond, which interconnects billions of devices, the complexity of network management is significantly increasing both investments and operational costs. Autonomic networking is the creation of self-organizing, self-managing, and self-protecting networks, to afford the network management complexes and heterogeneous networks. To achieve full network automation, various aspects of networking need to be addressed. So, this article proposes a novel architecture for the multi-agent-based network automation of the network management system (MANA-NMS). The architecture rely on network function atomization, which defines atomic decision-making units. Such units could represent virtual network functions. These atomic units are autonomous and adaptive. First, the article presents a theoretical discussion of the challenges arisen by automating the decision-making process. Next, the proposed multi-agent system is presented along with its mathematical modeling. Finally, MANA-NMS architecture is mathematically evaluated from functionality, reliability, latency, and resource consumption performance perspectives.",IEEE Transactions on Network and Service Management,https://openalex.org/W3132141570,openalex,false
295,Privacy-Preserving Distributed Optimal Consensus of High-Order Nonlinear Multi-Agent Systems,Yuxuan Xiong; Yinyan Zhang,2025,10.1109/trustcom66490.2025.00150,"This paper investigates the problem of optimal consensus of high-order nonlinear multi-agent systems under privacy constraints. To address the potential privacy leakage during inter-agent communication, the Paillier homomorphic encryption scheme is incorporated into the consensus control protocol. Two privacy-preserving mechanisms are proposed, based on direct state difference and weighted state difference, respectively. These mechanisms enable effective encrypted information exchange without disclosing the agents’ actual states. Theoretical analysis is conducted to evaluate the system’s privacy properties, proving that neither curious-but-honest agents within the system nor external eavesdroppers can infer the initial states of other agents. Simulation results verify the effectiveness and advantages of the proposed method.","2025 IEEE 24th International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)",https://ieeexplore.ieee.org/document/11354804/,ieee,false
296,Security of LLM Agents: A Case Study Approach,Casey Fan; Diyana Tial; Vladislav Dubrovenski; Mengtao Zhang; Yugyung Lee; Dianxiang Xu,2025,10.1109/trustcom66490.2025.00226,"As large language models (LLMs) evolve into autonomous agents equipped with tools and communication capabilities, they are increasingly deployed in multi-agent systems (MASs) to perform complex tasks. While these systems offer new levels of functionality and efficiency, their security risks remain underexplored. In this paper, we present a focused security analysis of LLM agents by implementing six representative attacks on two real-world MASs. These attacks expose structural and behavioral vulnerabilities unique to agent-based systems. We also introduce and evaluate defensive mechanisms such as fine-tuned agent behaviors, access control via the NGAC (Next Generation Access Control) standard, and a novel ""sanity checker"" agent for validating agent outputs. Our findings highlight the urgent need for robust, standardized security frameworks for LLM-based MASs and suggest promising directions for future research in agent-level threat modeling and mitigation.","2025 IEEE 24th International Conference on Trust, Security and Privacy in Computing and Communications (TrustCom)",https://ieeexplore.ieee.org/document/11354710/,ieee,false
297,Multi-Agent Based Attack-Resilient System Integrity Protection for Smart Grid,Pengyuan Wang; Manimaran Govindarasu,2020,10.1109/tsg.2020.2970755,"Most System Integrity Protection (SIP) schemes deployed in smart gird today are centralized functions relying on wide-area communication. The highly centralized implementation makes SIP susceptible to the single point of failure induced by cyber attacks. In this paper, we present a novel multi-agent-based design to enhance the cyber resilience of SIP while focusing on augmenting its situational awareness and self-adaptiveness. Specifically, we have investigated data-driven anomaly detection and adaptive load rejection within the decentralized SIP set-up. After attaining a comprehensive taxonomy of operation states of a power grid as a cyber-physical system, we are able to convert the anomaly detection to a multi-class classification problem. A supervised learning algorithm, named as Support Vector Machine embedded Layered Decision Tree (SVMLDT), is proposed as a possible solution. Anomaly detection is carried out by every agent separately, but the final decision depends on the consensus among all interconnected agents. Besides, we propose an adaptive load rejection strategy to mitigate the Denial of Service (DoS) attacks targeting the load shedding scheme. A real load rejection SIP scheme adopted by Salt River Project is modified to fit in the IEEE 39-bus model as a study case. Experiment results show that the proposed SIP can detect anomalous grid operation states and then adjust its remedial actions accordingly to adapt to the under-attack situations.",IEEE Transactions on Smart Grid,https://openalex.org/W3004324458,openalex,false
298,Peer-to-Peer Control for Networked Microgrids: Multi-Layer and Multi-Agent Architecture Design,Yu Wang; Tung Lam Nguyen; Yan Xu; Quoc Tuan Tran; Raphaël Caire,2020,10.1109/tsg.2020.3006883,"The integration of microgrids (MGs) in distribution networks forms the networked microgrids (NMGs). The peer-to-peer (P2P) control architecture is able to fully exploit the flexibility and resilience of NMGs. This paper proposes a multi-layer and multi-agent architecture to achieve P2P control of NMGs. The control framework is fully distributed and contains three control layers operated in the agent of each MG. For primary control, a droop control is adopted by each MG-agent for localized power sharing. For secondary control, a distributed consensus algorithm is proposed for frequency/voltage restoration and arbitrary power sharing among MGs. For tertiary control, the power loss in the NMG system is minimized by using alternating direction method of multipliers (ADMM). The architecture of the MG agent are designed, which processes the three control layers via information exchange among neighbouring agents. The proposed framework is validated in a hardware-in-the-loop test-bed, where NMG system with six buses and three MGs is emulated in the OPAL-RT, while the control algorithms are realized by a multi-agent system. The experimental results verify the effectiveness and advantages of the proposed framework, which demonstrates a practical control framework design for NMG systems.",IEEE Transactions on Smart Grid,https://openalex.org/W3038778452,openalex,false
299,Data-Driven Multi-Agent Deep Reinforcement Learning for Distribution System Decentralized Voltage Control With High Penetration of PVs,Di Cao; Junbo Zhao; Weihao Hu; Fei Ding; Qi Huang; Zhe Chen; Frede Blaabjerg,2021,10.1109/tsg.2021.3072251,"This paper proposes a novel model-free/data-driven centralized training and decentralized execution multi-agent deep reinforcement learning (MADRL) framework for distribution system voltage control with high penetration of PVs. The proposed MADRL can coordinate both the real and reactive power control of PVs with existing static var compensators and battery storage systems. Unlike the existing DRL-based voltage control methods, our proposed method does not rely on a system model during both the training and execution stages. This is achieved by developing a new interaction scheme between the surrogate modeling of the original system and the multi-agent soft actor critic (MASAC) MADRL algorithm. In particular, the sparse pseudo-Gaussian process with a few-shots of measurements is utilized to construct the surrogate model of the original environment, i.e., power flow model. This is a data-driven process and no model parameters are needed. Furthermore, the MASAC enabled MADRL allows to achieve better scalability by dividing the original system into different voltage control regions with the aid of real and reactive power sensitivities to voltage, where each region is treated as an agent. This also serves as the foundation for the centralized training and decentralized execution, thus significantly reducing the communication requirements as only local measurements are required for control. Comparative results with other alternatives on the IEEE 123-nodes and 342-nodes systems demonstrate the superiority of the proposed method.",IEEE Transactions on Smart Grid,https://openalex.org/W3152881947,openalex,false
300,Peer-to-Peer Energy Trading and Energy Conversion in Interconnected Multi-Energy Microgrids Using Multi-Agent Deep Reinforcement Learning,Tianyi Chen; Shengrong Bu; Xue Liu; Jikun Kang; F. Richard Yu; Zhu Han,2021,10.1109/tsg.2021.3124465,"A key aspect of multi-energy microgrids (MEMGs) is the capability to efficiently convert and store energy in order to reduce the costs and environmental impact. Peer-to-peer (P2P) energy trading is a novel paradigm for decentralised energy market designs. In this paper, we investigate the external P2P energy trading problem and internal energy conversion problem within interconnected residential, commercial and industrial MEMGs. These two problems are complex decision-making problems with enormous high-dimensional data and uncertainty, so a multi-agent deep reinforcement learning approach combining the multi-agent actor-critic algorithm with the twin delayed deep deterministic policy gradient algorithm is proposed. The proposed approach can handle the high-dimensional continuous action space and aligns with the nature of P2P energy trading with multiple MEMGs. Simulation results based on three real-world MG datasets show that the proposed approach significantly reduces each MG’s average hourly operation cost. The impact of carbon tax pricing is also considered.",IEEE Transactions on Smart Grid,https://openalex.org/W3209381781,openalex,false
301,A Cooperative Hierarchical Multi-Agent System for EV Charging Scheduling in Presence of Multiple Charging Stations,Can Berk Saner; Anupam Trivedi; Dipti Srinivasan,2022,10.1109/tsg.2022.3140927,"The increasing penetration of plug-in electric vehicles (EVs) to the electrical grid raises concerns over secure and economic operation of the system. A coordination mechanism between system operator and EV aggregators is necessary to ensure that the system is operated within the security limits, and to reduce the charging costs while satisfying EV users’ energy needs. In this work, we present a cooperative hierarchical multi-agent system and propose an EV charging scheduling strategy in order to minimize the demand and energy charges while meeting the EV users’ energy requirements and satisfying the system security constraints. Within the designed framework, the higher-level agents calculate a set of proposed control signals by solving the designated optimization problems, and send them to the lower-level agents to facilitate an optimal scheduling in line with the aforementioned objectives. Through this hierarchically distributed approach, it is possible to effectively coordinate multiple EV charging stations without the need of direct communication or any prior information related to EV arrivals. The computational complexity of the problem is reduced by distributing the work among agents, and the privacy of sensitive data, such as system topology, load profiles, and EV parameters, is preserved. Moreover, unlike the traditional distributed solution methods that converge iteratively, the proposed approach calculates the optimal charging schedule after a single round of communication. The efficacy of the proposed methodology is demonstrated by a series of case studies on 33-bus and 118-bus distribution test feeders.",IEEE Transactions on Smart Grid,https://openalex.org/W4205649808,openalex,false
302,Attention Enabled Multi-Agent DRL for Decentralized Volt-VAR Control of Active Distribution System Using PV Inverters and SVCs,Di Cao; Junbo Zhao; Weihao Hu; Fei Ding; Qi Huang; Zhe Chen,2021,10.1109/tste.2021.3057090,"This paper proposes attention enabled multi-agent deep reinforcement learning (MADRL) framework for active distribution network decentralized Volt-VAR control. Using the unsupervised clustering, the whole distribution system can be decomposed into several sub-networks according to the voltage and reactive power sensitivity relationships. Then, the distributed control problem of each sub-network is modeled as Markov games and solved by the improved MADRL algorithm, where each sub-network is modeled as an adaptive agent. An attention mechanism is developed to help each agent focus on specific information that is mostly related to the reward. All agents are centrally trained offline to learn the optimal coordinated Volt-VAR control strategy and executed in a decentralized manner to make online decisions with only local information. Compared with other distributed control approaches, the proposed method can effectively deal with uncertainties, achieve fast decision makings, and significantly reduce the communication requirements. Comparison results with model-based and other data-driven methods on IEEE 33-bus and 123-bus systems demonstrate the benefits of the proposed approach.",IEEE Transactions on Sustainable Energy,https://openalex.org/W3128218652,openalex,false
303,Multi-Agent Deep Reinforcement Learning to Manage Connected Autonomous Vehicles at Tomorrow's Intersections,Antonio Guillén; Maria‐Dolores Cano,2022,10.1109/tvt.2022.3169907,"In recent years, the growing development of Connected Autonomous Vehicles (CAV), Intelligent Transport Systems (ITS), and 5G communication networks have led to the advent of Autonomous Intersection Management (AIM) systems. AIMs present a new paradigm for CAV control in future cities, taking control of CAVs in scenarios where cooperation is necessary and allowing safe and efficient traffic flows, eliminating traffic signals. So far, the development of AIM algorithms has been based on basic control algorithms, without the ability to adapt or keep learning new situations. To solve this, in this paper we present a new advanced AIM approach based on end-to-end Multi-Agent Deep Reinforcement Learning (MADRL) and trained using Curriculum throughSelf-Play, called advanced Reinforced AIM (adv.RAIM).adv.RAIM enables the control of CAVs at intersections in a collaborative way, autonomously learning complex real-life traffic dynamics. In addition,adv.RAIM provides a new way to build smarter AIMs capable of proactively controlling CAVs in other highly complex scenarios. Results show remarkable improvements when compared to traffic light control techniques (reducing travel time by 59% or reducing time lost due to congestion by 95%), as well as outperforming other recently proposed AIMs (reducing waiting time by 56%), highlighting the advantages of using MADRL.",IEEE Transactions on Vehicular Technology,https://openalex.org/W4226071977,openalex,false
304,Energy Efficient Computation Offloading in Aerial Edge Networks With Multi-Agent Cooperation,Wenshuai Liu; Bin Li; Wancheng Xie; Yueyue Dai; Zesong Fei,2023,10.1109/twc.2023.3235997,"With the high flexibility of supporting resource-intensive and time-sensitive applications, unmanned aerial vehicle (UAV)-assisted mobile edge computing (MEC) is proposed as an innovational paradigm to support the mobile users (MUs). As a promising technology, digital twin (DT) is capable of timely mapping the physical entities to virtual models, and reflecting the MEC network state in real-time. In this paper, we first propose an MEC network with multiple movable UAVs and one DT-empowered ground base station to enhance the MEC service for MUs. Considering the limited energy resource of both MUs and UAVs, we formulate an online problem of resource scheduling to minimize the weighted energy consumption of them. To tackle the difficulty of the combinational problem, we formulate it as a Markov decision process (MDP) with multiple types of agents. Since the proposed MDP has huge state space and action space, we propose a deep reinforcement learning approach based on multi-agent proximal policy optimization (MAPPO) with Beta distribution and attention mechanism to pursue the optimal computation offloading policy. Numerical results show that our proposed scheme is able to efficiently reduce the energy consumption and outperforms the benchmarks in performance, convergence speed and utilization of resources.",IEEE Transactions on Wireless Communications,https://openalex.org/W4319996394,openalex,false
305,Modeling Methods Complex Computer Systems,Nikolay Domukhovsky; Diana Leichuk; Elena Ponomareva,2020,10.1109/usbereit48449.2020.9117786,"The paper discusses the methods of modeling computer systems that are applicable for developing an algorithm that allows to evaluate the current state of the observed object in terms of information security, to identify unsafe states of a real system by interpreting the values of the observed parameters. The authors describe the existing problems of modern automated information security systems, indicate the shortcomings and limitations that lead to low efficiency and high cost of ownership of such systems. The paper provides an overview of the methods that can be used to develop an algorithm for analyzing the parameters of an information system that recognizes whether the current state of a real system belongs to one of the classes (“safe” or “unsafe”). In particular, the following systems modeling methods are given – the reduction method, based on multi-agent systems, and modeling based on agents. The reduction method is considered on the example of cluster analysis. For multidimensional data, the use of Kohonen self-organizing maps is most appropriate. For complex modeling methods (based on multi-agent systems and agent-based), their basic concepts (agents and their properties, types), a brief description of the methods are introduced.","2020 Ural Symposium on Biomedical Engineering, Radioelectronics and Information Technology (USBEREIT)",https://ieeexplore.ieee.org/document/9117786/,ieee,false
306,Techniques for Accelerating Algebraic Operations in Agent-based Information Security Systems,S. V. Bezzateev; S. G. Fomicheva; G. A. Zhemelev,2023,10.1109/weconf57201.2023.10147978,The paper discusses the interaction mechanisms of cybersecurity centers and compliance with security and event management systems. The emphasis is on the agent approach. The results of computational experiments in the implementation of techniques for accelerating operations performed in finite fields are presented in order to find a compromise between the required memory volumes for storing elements of finite fields in the body of a security agent and the generation time of such under strict memory restrictions for mobile security agents.,2023 Wave Electronics and its Application in Information and Telecommunication Systems (WECONF),https://ieeexplore.ieee.org/document/10147978/,ieee,false
